mtime,date,A,AA,AAC,AAL,AAN,AAOI,AAON,AAP,AAPL,AAT,AAWW,AAXN,ABAX,ABBV,ABC,ABCB,ABCD,ABCO,ABEO,ABG,ABM,ABMD,ABT,ABTX,AC,ACAD,ACBI,ACC,ACCO,ACET,ACGL,ACHC,ACHN,ACIA,ACIW,ACLS,ACM,ACN,ACNB,ACOR,ACRE,ACRS,ACTA,ACTG,ACXM,ADBE,ADC,ADES,ADI,ADM,ADMS,ADNT,ADP,ADRO,ADS,ADSK,ADSW,ADTN,ADUS,ADXS,AE,AEE,AEGN,AEIS,AEL,AEO,AEP,AERI,AES,AET,AF,AFAM,AFG,AFH,AFI,AFL,AFSI,AGCO,AGEN,AGFS,AGII,AGIO,AGM,AGN,AGNC,AGO,AGR,AGX,AGYS,AHH,AHL,AHP,AHT,AI,AIG,AIMC,AIMT,AIN,AIR,AIT,AIV,AIZ,AJG,AJRD,AJX,AKAM,AKAO,AKBA,AKR,AKRX,AKS,AKTS,AL,ALB,ALCO,ALDR,ALE,ALEX,ALG,ALGN,ALGT,ALJ,ALK,ALKS,ALL,ALLE,ALLY,ALNY,ALOG,ALR,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMBC,AMBR,AMC,AMCX,AMD,AME,AMED,AMG,AMGN,AMH,AMKR,AMN,AMNB,AMOT,AMP,AMPH,AMRC,AMRI,AMSF,AMSWA,AMT,AMTD,AMWD,AMZN,AN,ANAB,ANAT,ANCX,ANDE,ANET,ANF,ANGI,ANGO,ANH,ANIK,ANIP,ANSS,ANTM,AOBC,AON,AOS,AOSL,AP,APA,APAM,APC,APD,APEI,APH,APLE,APOG,APPF,APTI,APTS,AQMS,AR,ARA,ARAY,ARC,ARCB,ARCH,ARD,ARDX,ARE,AREX,ARI,ARII,ARMK,ARNA,ARNC,AROC,AROW,ARR,ARRS,ARRY,ARTNA,ARW,ASB,ASBB,ASC,ASCMA,ASGN,ASH,ASIX,ASMB,ASNA,ASPS,AST,ASTE,AT,ATEN,ATGE,ATH,ATHN,ATHX,ATI,ATKR,ATLO,ATNI,ATO,ATR,ATRA,ATRC,ATRI,ATRO,ATRS,ATSG,ATU,ATVI,ATW,AVA,AVAV,AVB,AVD,AVGO,AVHI,AVID,AVT,AVX,AVXL,AVXS,AVY,AWH,AWI,AWK,AWR,AXAS,AXDX,AXE,AXGN,AXL,AXON,AXP,AXS,AXTA,AXTI,AYI,AYR,AYX,AZO,AZPN,AZZ,X,XBIT,XBKS,XCRA,XEC,XEL,XENT,XHR,XL,XLNX,XLRN,XNCR,XOG,XOM,XON,XONE,XOXO,XPER,XPO,XRAY,XRX,XTLY,XYL,Y,YELP,YEXT,YORW,YRCW,YUM,YUMC,Z,ZAGG,ZAYO,ZBH,ZBRA,ZEN,ZEUS,ZG,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZOES,ZTS,ZUMZ,ZYNE
363,31/03/2010,85946256,354474238,,,,,5328065,35057055,12155421264,,9168746,,2622658,,65730939,728694,2447814,2869530,8205,7793506,7550292,4356688,193325972,,,16367288,,12365846,6985784,,72039762,,5049233,,11564676,2647003,14469604,86664567,141704,2134031,,,6078987,3535017,,147868468,1173850,1644652,90069215,123518983,,,77074251,,30878315,60559148,,22272819,2703960,18595,88331,36774336,7976244,9277975,11944821,117223930,57714151,,214811588,126230191,19424039,3843303,8860594,,,121138158,7421610,19490959,1087031,,,,5082774,33662564,19737016,78244297,,375141,2531854,,16252122,,1528941,,561430823,3565461,,4044034,6583718,3670182,34165217,28184826,13727102,26416734,,106444224,,,6124672,,199545727,,,14400075,327957,,2357971,,1618780,10782066,6455262,4611463,55129464,43722574,105752326,,,3480966,1743210,16939568,,,103026,28984996,10838251,653522612,,,,,,362398378,25993573,17385582,12850466,148585263,,50024892,6095125,190131,307445,49209367,,,1435882,3976852,1013026,90714211,139239286,522676,158100425,41228360,,326341,255788,6325065,,76036660,,4359320,38724474,1315064,757175,10617966,136898428,,30894543,36080406,,979937,73652325,,91033607,43451892,2591982,167083376,,3341805,,,,,,,8525930,4501122,11674758,,,,9471738,,1225346,1692631,,5475210,,20720910,562028,52069,40849004,,222539,19636141,40463780,,,850367,2780650,27765456,,,,5664589,,3851040,4466438,,14287716,,24613705,5919660,53765851,,161157,1310519,6930771,4159552,,304209,58128,994052,7655506,11876163,,313081729,19818619,5270611,12772561,21943681,2854359,11099864,955980,3084910,31436473,10021004,342141,,38126153,2585063,8856014,35553871,4524508,283255,127348,6324809,51215,62598104,29502641,183054378,22773187,,2990417,6990481,12428553,,12170658,2260000,3509210,372961162,,29733,13672679,22556550,45477265,,,,148611572,,,,582802738,,,4903104,14186825,355338,21638812,71109291,,,322704,,,543756,,98608711,,,6371294,,47475113,5421171,,2455531,,,152400520,12172783,11913482,,,,12130847,
364,30/04/2010,76023176,354769592,,,,,5418947,29580187,12367072900,,6898333,,3230460,,78430439,5169068,1213589,2057932,15602,6704129,3566371,5274836,173607350,,,13538206,,16170657,7063460,,65541798,,4995718,,11786961,6166589,11152654,88941097,37832,2011310,,,7936654,6507849,,155589577,1942675,992534,90329847,120664256,,,65333490,,25710220,82997470,,27666584,1364430,8978,84622,31914840,8945300,7957808,9566940,118462470,75971069,,191461813,140556938,20617121,2533579,7678764,,,154624778,6162169,30201504,12485958,,,,10042245,23311351,9929064,58196140,,383344,1926961,,12737972,,1171829,,477170614,3364550,,2904243,5568200,8553883,39667471,25600748,11123596,19612397,,84785483,,,5940634,,278741616,,,15515255,159035,,2731814,,1184561,36046110,8611063,3131545,48690088,16528594,119232559,,,3364982,1599523,23741833,,,102306,21830412,11549982,541565588,,,,,,545446417,22302999,12069214,11180603,127377003,,71903784,4483450,154431,700497,53688234,,,986915,2739880,1181225,82833569,122176236,470372,173061421,60715082,,427953,307683,4883388,,75946499,,1972316,48795399,598066,494647,8212424,147864896,,29296288,36450690,4291093,1136544,89667063,,107910231,28473520,2380755,113702444,,8645420,,,,,,,7781726,4091085,17621417,,,,9931856,,1018616,3246317,,3600109,,21687893,489963,11719,35445014,,242479,16820826,57568139,,,576535,2535996,30201577,,,,4075078,,5864525,2325800,,29802343,,28659388,4332671,46799312,,166291,1674059,6055808,4543956,,371090,34371,758269,17521025,26390943,,373467655,19220447,5259782,6603293,28159802,1497955,7823494,614286,7115943,26958959,6557782,109874,,33255954,2736826,6164326,19374747,5132462,693727,114000,7323661,12868,56392051,32360163,224550836,19751721,,6579711,8102768,13321983,,6886771,3648541,5487076,351263205,,148336,9573114,24272617,51055390,,,,129825262,,,,531336829,,,4299652,12101691,245216,23115596,103715486,,,308309,,,567880,,111233517,,,4733087,,41338757,3937552,,2503558,,,159237221,10606937,12195820,,,,9659105,
365,31/05/2010,89207590,378473983,,,,,6452649,36087877,18084130512,,9789525,,2809660,,90425889,4219585,1338659,4135672,11421,7249172,5351853,5386974,209359894,,,7527346,,21377562,9900077,,90807840,,4159297,,12192444,4137899,19685647,116798433,23934,1807215,,,5801781,6133714,,172431725,1702160,1162876,121795751,154575216,,,85555441,,38657361,115390325,,19028201,609162,11370,106888,49023312,6390704,14289987,9596196,175270340,97847349,,222068406,110202880,24506575,3702385,12508434,,,287183958,9556142,40514044,13317025,,,,9990212,39685680,23681918,104789275,,486260,4997965,,17840918,,2056714,,211854653,4756973,,6342186,9643223,8016212,47729891,40001619,15357530,16193737,,93565441,,,7893093,,302942292,,,27572987,241194,,3882074,,1861343,25104277,5192521,3947156,63632216,25360266,119831228,,,4847135,1427001,18975065,,,184684,35301386,7054487,588807138,,,,,,715002193,29545288,15691367,11224282,149607165,,71232895,5383677,159129,369783,74904518,,,1895186,1995370,1303306,94481472,97889945,715487,141173366,72032754,,668896,256592,5366352,,97472498,,2038823,59512017,783869,383328,10534204,110630678,,45901182,42347820,2417301,1383090,111625281,,216861826,41692655,2845186,123264124,,5895916,,,,,,,6551459,4814647,14596477,,,,14105543,,1782754,2930299,,6136891,,22333954,696684,28035,39914153,,329815,43260820,48452116,,,855802,3262497,32607980,,,,3359120,,4220225,3466955,,31147892,,21985499,1951851,53916115,,184965,1302341,9283487,5157816,,738216,48710,760961,12277571,14962948,,324616512,31865186,7536851,4256318,35495852,2174829,12499482,1080802,3830041,40294784,7726615,254592,,33787043,2046088,8616447,26498377,5488266,509829,113789,11752780,19907,77159301,23393116,316715153,23210072,,8896838,7878979,16995420,,13196766,3637054,4292422,436665626,,93884,12399879,39062889,69454598,,,,185002962,,,,768711795,,,4776705,12347206,747936,34189167,105059454,,,561652,,,687895,,94656435,,,4399352,,41631440,6989068,,3471503,,,152812544,12258666,8321808,,,,6690649,
366,30/06/2010,72786861,266716622,,,,,5726990,29765834,16653439460,,6043358,,3108767,,96306936,3609646,3341558,3464960,11982,9899061,8870872,4699396,183988540,,,8481085,,17381141,14314936,,82145484,,1948147,,10467384,7496064,15861519,153855715,40625,1653883,,,4503015,6489527,,242299050,1796906,626182,96464780,126571802,,,95250680,,30135806,107728496,,18054819,215237,6140,77251,41591685,8227987,11781954,15550980,153803298,88484898,,185441655,137205830,21445288,2037053,9595552,,,218721812,8793588,34713854,2313146,,,,8193751,31544346,23625551,85700865,,464228,3800084,,15525138,,1655012,,102209978,6776580,,6779800,7712914,6624462,40828121,38550221,13100647,12760621,,109836846,,,8861954,,204952167,,,23061991,573935,,3279669,,2301636,23994511,6300125,2642265,52973248,23746606,108224079,,,6152000,1535925,40916268,,,181453,34050388,7688294,454922968,,,,,,600733217,24897742,7942879,11729507,206515604,,63090623,6395896,477142,428408,53544699,,,2786009,2637051,2379000,98443527,133549141,807775,133432304,57231374,,1530546,234884,4231448,,77524211,,2738831,38999370,582239,401301,9556259,109900280,,40793045,59222268,1872592,1351152,113169345,,444565317,37314605,4793645,101143700,,7427021,,,,,,,10515439,5530281,12344931,,,,13344553,,2290624,2151903,,6311641,,17329177,1294129,144689,38522675,,580570,33661120,35360537,,,1274095,2859216,27711050,,,,3752845,,3164981,1582905,,24211398,,19308948,1288087,46848816,,523089,1250877,7610013,4048628,,1810998,55668,897038,24597798,13026218,,250207637,29959087,6435308,9230716,28565664,4816127,33439441,1401256,3010048,32383839,6354533,86156,,35321237,1770128,9321648,31584095,6543984,860132,544406,9061213,16103,52325859,20563856,248078553,25048773,,12490672,18815274,12459836,,14990816,13500337,5120504,306260325,,114814,18127443,44674135,54869579,,,,180908319,,,,808567720,,,5905495,14264080,212775,28187808,94812684,,,447605,,,1510181,,107615921,,,4937887,,49128556,5574887,,2663393,,,121026685,19141335,9119767,,,,6328854,
367,30/07/2010,82490082,247599791,,,,,3493736,22767848,15671080152,,6140889,,3976575,,134598369,2052454,833348,2883806,14080,7266428,4914482,5440072,158579285,,,7740062,,13353249,8697159,,66849039,,1398309,,11127657,4949554,12987236,89909772,31237,1631379,,,3037877,5968713,,165267581,1500486,815464,79531924,103683189,,,75969319,,29606321,91537804,,26539144,207801,2424,103770,34231247,5396477,13603633,9888729,97826901,86269802,,136688153,101394111,26136625,4323391,8343993,,,213334798,9297069,37017803,1749836,,,,5187859,32149978,15033824,51739244,,449248,2387372,,11854683,,1241624,,88381627,3220937,,3776317,7852330,5967715,33790907,35532474,10690909,10539351,,102504908,,,9882375,,218593008,,,17421292,345735,,3158490,,1703361,20985293,5657263,1566736,45007772,15939108,98308716,,,2879423,1015666,17756729,,,136782,33493190,7812777,466035430,,,,,,708179763,26724614,41559692,15959846,128388704,,53265461,5037101,260974,344324,63022001,,5578399,2705904,1608475,1562931,83562069,115602774,795613,175351534,42076911,,561535,72393,3037365,,73464516,,2569085,49265329,952603,180465,7150073,79192100,,121862382,36696948,1235198,1214661,130983146,,185261527,30368132,3404450,104866012,,4528637,,,,,,,6093448,3948869,8850960,,,,9081668,,1043008,1629478,,33188587,,16238671,1194465,163865,39282580,,377224,30121744,39297100,,,663494,2198256,22190461,,,,2818712,,3126025,1644472,,29963071,,18634473,1757975,40557327,,306687,883016,7853137,3598412,,362988,42305,652954,12720761,6752996,,211409539,17117989,6554845,5716871,22716716,2083305,13537360,862827,3043908,32093712,9594958,50084,,26054492,1247544,8800205,17835741,4335346,469994,208199,6541401,43202,62050085,18169499,195924052,18945151,,8141972,15397180,9903744,,14398671,5673540,5117504,289169648,,44972,8499737,29891820,47614455,,,,193457362,,,,613534261,,,3079020,11516103,171635,30304588,101284221,,,332693,,,672145,,95111179,,,4779909,,54444500,4586129,,1753131,,,116336868,7239440,4922172,,,,5375668,
368,31/08/2010,75735489,208425102,,,,,3273490,24393314,9589904380,,12922623,,2275164,,65045772,1567474,1276932,4116832,10509,4972109,4548893,4356966,144484412,,,5382579,,23826866,8781992,,46527579,,2025812,,10882038,3778471,14811942,83357730,10782,2098847,,,2717487,5362649,,143073886,1299318,630744,106558144,140749345,,,61193389,,19552319,86866562,,17200606,103799,8059,65280,63388384,5221976,10222561,8776265,108079844,76764463,,120197395,84253082,25183610,2169668,8697884,,,158730068,10247185,41254392,1418707,,,,3472352,24208340,15322651,56630907,,377809,4181320,,11405548,,1110121,,90539236,2675555,,3723910,6694721,5415318,33872533,26244170,8300066,11333815,,127258458,,,5748361,,167318243,,,16428376,308106,,3070709,,1604001,12649356,5834099,1514955,50795456,13654313,100208129,,,4770203,930201,9992564,,,106627,25346816,6287320,477938124,,,,,,670391155,18348080,18534239,11929156,109269198,,60090172,9718241,230968,409163,63241988,,2887959,1765530,1840866,1314439,67234707,81427920,653990,113508494,34760962,,504206,96483,8883213,,94908878,,2741121,35746613,1138637,157829,8179919,85995577,,67388615,24990078,2826798,721808,84350335,,127397561,31360728,14783859,111248028,,5154502,,,,,,,5708581,4857971,5729063,,,,10837566,,1161423,2338984,,20238558,,23310076,828765,166053,31304821,,288877,27503468,27176552,,,688666,2017369,19680429,,,,2162018,,3049038,3633804,,40273476,,12529157,1877333,43810763,,285239,818988,8355228,2990220,,565204,45672,899846,12343704,7953441,,315931594,16343192,7639664,2928902,24196116,2390818,21447708,790303,2303278,29446423,7311328,94820,,19350999,5114953,10471520,29873006,4727394,495006,89594,6527613,11820,48568451,9071373,180964301,17743096,,10538265,11256084,12145558,,10865832,3180944,3708506,266153941,,16929,12505600,31346385,98031655,,,,148613062,,,,475738361,,,2563762,8555784,211815,25062506,65425574,,,336244,,,911945,,71046166,,,10859340,,43620411,5349057,,2221340,,,74850141,5393076,10202275,,,,5857702,
369,30/09/2010,68055538,240116838,,,,,3449149,17502325,11852987944,,7894955,,1936900,,61000045,1239940,710299,2204950,14132,3819876,5689883,2660734,112984050,,,5480111,,16703374,9194378,,48575691,,1613835,,9841875,3664482,13999239,82430687,57234,1658220,,,3735253,4438143,,382986021,1239960,303668,106180847,114897380,,,56750481,,18698170,66562224,,21622785,663929,14302,150309,45182889,4107831,16956244,22512724,99499030,60085897,,86201949,87035081,19295044,2101917,10672484,,,128310046,6366870,31069195,2638631,,,,2563833,30974431,45736488,32444133,,840696,3851256,,11002481,,766308,,85809369,1996336,,2968695,7727434,7348223,28811495,21944076,8189109,10911028,,77258216,,,4680227,,153314190,,,16459183,285985,,2786065,,845358,12553829,4617113,1372677,39590444,19571927,95689438,,,5088540,1253257,11012389,,,75844,28825342,14808835,480156924,,,,,,643973404,21219026,16647379,9164037,110074961,,49937361,6190826,200043,181877,49760502,,2970916,1624099,1500517,1037808,62698048,103449590,410923,134393787,24832090,,455219,84623,7084575,,61927193,,3386272,29884953,539436,237559,8151506,81115421,,51681591,27303912,865244,593814,76328307,,110860429,33594649,4370388,101536248,,4471028,,,,,,,7725708,4295430,8223218,,,,14357582,,12049657,1337826,,39625583,,14176306,559450,334187,28932595,,229274,18778867,24879120,,,1038057,2510234,20830828,,,,2665134,,3664381,3437548,,29294614,,7879737,1679790,29674289,,170121,921861,7690433,3134424,,1814519,67911,672167,9099653,9888743,,203984303,17650460,7370220,4576449,20785221,1532737,21649165,979254,1963353,23188640,6430111,290469,,14650918,1160160,6344156,20850718,4589716,324603,280656,5671126,41174,36429185,6923921,213552378,17624253,,11658082,7462584,10048845,,10944775,20029475,2734172,277484895,,35279,14229900,18558405,57158990,,,,152753800,,,,423421646,,,3383963,8036499,572787,17901858,69321458,,,240590,,,653193,,84363402,,,10619548,,39266447,5026788,,1180785,,,83224262,4822406,11126675,,,,6258007,
370,29/10/2010,65066894,281791827,,,,,2071585,15476394,12246197292,,5462720,,1615054,,61712464,1171851,537134,2038544,28746,3876879,4264866,2496488,166605618,,,6496689,,11583450,6089617,,56252835,,2628618,,6854415,3301893,13953960,99644166,24362,3903273,,,3215390,10583311,,314518659,957059,840818,96469673,96375321,,,55938103,,28370153,69295438,,39850912,1411596,7174,66055,48563669,6762648,12032919,13905574,102065858,65865549,,96326500,68130176,21957762,1671150,6974995,,,122348480,5337835,44971081,1645663,,,,2920347,28468570,27602383,75630961,,346004,2776532,,14055947,,658862,,86631416,1918408,,2474509,10701712,6355830,30331371,20958764,8446551,14598999,,121121370,,,6425182,,144734764,,,15520923,320866,,2282603,,580839,37370211,5683856,1459885,40628944,45902694,103015360,,,4103759,1422788,10594496,,,56727,41305600,14878892,353330987,,,,,,602309054,26897427,11724777,10532223,128111297,,42404069,6375288,174651,243878,47939830,,1179046,1133811,861965,952147,57442505,70152204,247015,143079494,28042120,,282976,157242,3883149,,72902138,,2915786,30098195,507866,251309,13214641,75070870,,66667324,30426294,1487216,551834,65286621,,90139292,24590645,5008837,96401420,,4186529,,,,,,,5016561,4091431,5257395,,,,8914900,,3196162,1259708,,15044409,,12282274,648515,191577,37072461,,203259,19413185,20292221,,,929256,2028896,20132849,,,,6736910,,3221699,9451920,,31232303,,15589271,1106360,35346825,,179281,3007457,8190361,3397234,,432831,31316,700008,6042787,10017158,,153442376,15297153,6130499,2350560,17834590,2319659,16815000,511917,2073102,27678606,7206456,110490,,19131710,787722,4848029,18120416,3673346,443067,196416,7896899,17727,56639127,10992377,383654068,17307865,,12079788,11332686,16381275,,10699427,8020106,4656294,257054453,,8438,9648896,23303254,50437802,,,,173407473,,,,430498647,,,3613920,7077032,2284831,21987477,68457080,,,211337,,,505543,,74994342,,,37331101,,55345940,4626156,,1345493,,,73983012,4595284,19416838,,,,6155769,
371,30/11/2010,63849218,204721469,,,,,2618399,20588036,9510193784,,5232925,,1889088,,66689901,1345980,586358,1972392,12619,3946238,3452348,2175694,186410170,,,6122301,,11088283,7930711,,57761532,,1381033,,9050313,5940982,13972752,70854599,16664,2523862,,,4435651,7366848,,139300132,1015360,822974,83739053,120497526,,,56936264,,15830650,64317065,,18363499,967874,4201,214272,42627453,6620718,18980014,11601167,121226614,56110409,,117341845,109586452,15235478,1506419,9221211,,,131766956,8005503,29441011,811992,,,,3356898,37948845,28569419,50535670,,623060,1925154,,15632386,,658788,,72753332,3326059,,2784973,6229533,5439640,24248455,38861854,7273864,8407940,,94471440,,,8002022,,130816104,,,11444228,202640,,2575746,,514144,17452986,4980679,1300685,26389960,19145854,106802062,,,7168564,898231,17330229,,,72139,43501672,12901983,303080131,,,,,,430214416,24575715,7281940,9778075,122820241,,49942438,9448943,172862,528920,35124993,,2827816,1852200,2796196,1062305,56337946,66405943,312941,131120819,24690518,,276360,96318,7314086,,72508593,,1491975,29853236,350616,124727,12454157,111771115,,47177973,26882630,2033917,619839,68453648,,97301695,18410659,5935157,68655060,,3074955,,,,,,,6863747,3223854,5509744,,,,10414058,,3397249,1031174,,6972133,,14769968,464140,536330,29344965,,264161,18246118,18384096,,,1470962,2953532,23970627,,,,2520897,,2790501,4155433,,17033644,,8151490,1477344,40885291,,141254,1513716,9787791,2663016,,815735,43347,695288,7439272,9961095,,228074094,16395736,7113333,2969999,15953778,2023641,18903372,1376342,2845281,29018075,5757762,738435,,23466367,3360957,9996690,24539496,2851374,916336,111155,5851811,17467,63625921,6905500,185761847,17101689,,10497582,6769689,14074789,,8316423,14745866,2195684,216206044,,26551,30552122,19038138,45956651,,,,142910361,,,,486411311,,,3228827,6911898,1832819,21827278,54126920,,,235720,,,390628,,66178848,,,21097927,,47252207,5470065,,1341796,,415449,72989821,4358406,15438471,,,,5816101,
372,31/12/2010,74448228,205290705,,,,,3653670,13416058,6976158308,,3640030,,2527686,,53778422,1021168,889416,2086078,29999,4559591,14870916,9369835,173471253,,,28941408,,11904782,6600536,,82937385,,3317544,,8265651,7350280,13770584,84908194,62485,2043096,,,3097544,6346088,,152820107,1467304,4137586,69251980,111142632,,,60337163,,13769741,48142446,,18080864,757913,8332,154434,40622324,5156724,11042949,12815751,130044206,54201782,,110308529,85048308,17347650,1855457,6566547,,,111548156,6856550,27959407,2564870,,,,2183903,25256225,53105551,33775792,,408848,3052921,,14204684,,1509543,,175984142,4080963,,2688103,8265201,11078431,17987691,24331891,9545921,8751492,,78358667,,,8139862,,143566948,,,12098896,185826,,2551862,,665287,12386976,4324969,2075806,25921740,14275333,68559082,,,8321259,1614178,11911528,,,57541,35353414,7711373,220870448,,,,,,345212023,32981411,9565394,9211947,159540920,,28224144,6718397,239374,710409,40440453,,4109706,1999471,1326036,1362261,48718238,55429033,372467,93728979,21086632,,355700,89933,8045597,,56240008,,1970139,28320354,734975,848798,8833872,80288019,,49335122,43086100,2323486,609925,43129097,,92528967,22236894,3414962,53931356,,3855468,,,,,,,5818780,7510603,5936632,,,,9647858,,2762226,1738994,,19162292,,8303709,504524,1097697,19723056,,252210,15478089,26101392,,,3049761,3279118,22471294,,113460,,1370454,,2148264,4227202,,19401616,,12341695,2598424,25141217,,225818,2684588,11513038,3363265,,504305,114107,535264,12326559,7530021,,172470639,12196550,5632388,5887554,13974811,3165373,46938656,1911356,2607491,21401578,4514362,185300,,16447988,4912476,7743734,19573086,10778232,558111,273919,5881263,14614,38552572,14503141,203619087,14587159,,14701090,8020826,8324485,,8242972,11538976,2192674,195917724,,120769,24436467,12833466,48222015,,,,114994717,,,,409274374,,,2458165,8229051,762907,14900315,43884659,,,174059,,,567190,,57255196,,,21972789,,36485893,5028760,,1755070,,447310,83653551,4936605,13775242,,,,9177667,
373,31/01/2011,64334666,376076405,,,,,2995829,20181300,10843066976,21837994,6375337,,2468217,,55699582,1081490,702956,3155790,12526,3615741,4051509,3278447,236654825,,,25046096,,8852971,5127028,,60636330,,3424873,,6441336,8495621,15821929,74316872,58315,4981409,,,3434905,6836372,,136597048,2759955,1918168,69614526,139020986,,,57028898,,15682756,54283548,,33253491,675796,4204,74706,30177552,5169228,9827984,12630948,131480620,64784205,,135407485,64079782,22804406,1931180,7655889,,,131511690,7856332,33497361,2249088,,,,1667179,30082671,85485722,89580501,,283549,2628506,,34757380,,1020572,,200831207,3834965,,2238658,5709280,7456162,17741431,19803154,7442054,9234226,,77260283,,,6680958,,194612205,,,20666970,144877,,2030693,,502471,16798295,3209991,3552447,34221496,12803392,86300981,,,5679834,1121847,13776225,,,53969,23486126,8212289,382320223,,,,,,661352617,19582343,8681538,9645563,120235032,,30820648,5492554,145199,1099518,33726537,,4379108,1618172,2224181,756966,60479851,102990764,557190,113664552,17458786,,359974,89146,6415080,,55294848,,2010931,21165957,417688,1117181,9580306,60763508,,49023147,33566348,1745578,482938,81272579,,89838082,30595750,2829142,114108996,,4331986,,,,,,,11409051,2375985,3459208,,,,8226175,,2048941,1225538,,10910435,,9936472,938275,1411505,28388617,,243439,17109351,33019277,,,1564084,2992806,21740778,,64761,,1163091,,2723219,3585486,,23374175,,8371907,2525004,38440152,,183464,1523123,7153892,2852804,,811007,36930,496032,7372603,5427614,,196336216,13018524,4567659,3841195,12174612,1685644,40136218,720212,2061359,29126058,5207081,438186,,15250869,4010029,5267515,17593391,3296958,1463560,618222,5225706,16042,59380633,12672023,181860054,18138305,,11746084,11199319,8318323,,12429998,9790212,3553252,239719660,,120514,16144307,16761092,44044450,,,,114460520,,,,449429052,,,2442730,10517747,1133497,16198951,71254924,,,200583,,,460926,,73747132,,,25518766,,47867586,3888438,,1819195,,370104,80866854,13752119,17729537,,,,10727043,
374,28/02/2011,80900978,222306890,,,,,2605274,26486887,9295894636,4407013,8022693,,1744975,,50223893,814818,972572,2970972,8882,5904787,2960647,5580451,193514669,,,5415570,,7845598,5138694,,59345037,,5450486,,8634549,13985514,25316370,48308385,28440,2568795,,,2401833,6508287,,85171764,2593374,1582146,53631733,154551644,,,38327620,,16852241,54288689,,19612840,429950,3122,137376,36620279,6622405,13627012,9972809,100305108,50523466,,83904812,89373803,14866565,1544466,7125492,,,122809514,7183027,33703679,759635,,,,2458935,26226323,41660364,52117444,,218720,2620860,,18328264,,888190,,119162298,2091613,,3003596,4180459,4770542,19504616,16499751,8704061,10532418,,164391025,,,5895990,,174684398,,,16494940,151059,,2168496,,400687,17490330,6501576,8968133,32951340,13211472,104484689,,,5683752,749139,11565777,,,38370,27484802,4801943,348837177,,,,,,559210476,18726303,8302939,9280477,122883282,,44042303,6545835,143127,1985628,51104462,,3106437,1852358,1437214,838644,54807815,74635933,330786,95851995,31574106,,258191,213305,7566602,,53708079,,1320518,21392520,4331225,1140021,7679412,58696137,,49750938,25864772,1448097,470521,85873765,,77326684,28948074,4527058,87984752,,2881595,,,,,,,14187990,2938904,4182533,,,,6589476,,1477796,1438178,,4604899,,12684990,767511,2405015,31062266,,202564,22981533,16775111,,,1350083,5006019,14192092,,102491,,1464399,,2504568,2893679,,11365633,,8717679,1967546,25020095,,136089,1374821,7117520,3276548,,563530,28025,872685,12293136,6281274,,260255896,17968623,6428152,3388388,12205192,898230,44765713,854824,4014181,23126289,3878448,165882,,21016276,5602280,4773231,24179262,3232656,1506088,2576779,6977655,59134,56629472,9229679,163030470,13905626,,21772727,4984429,11359952,,6066910,12228025,1938020,199430438,,88675,9407483,20359594,31635707,,,,68789488,,,,443656491,,,2201356,7778997,1507883,14701457,57714056,,,149535,,,366223,,63271760,,,16875485,,38217091,5049948,,1385952,,252353,67295009,24615016,30574368,,,,6010147,
375,31/03/2011,99256634,226143155,,,,,3906782,22153628,11303005644,7237538,5470125,,3256220,,54931749,999603,631696,3019506,7580,11381319,6604130,4142196,183965771,,,7111376,,11403620,6953974,,76756770,,20651464,,15924435,7516508,20345598,89048367,69875,1930435,,,2455917,12904558,,160548019,1926526,2821200,64227460,124074214,,,59836176,,20456373,61992567,,25731421,888782,6498,140458,46927979,7501696,12286244,12021170,115841911,90534330,,124078134,87573030,18795086,2248503,10497365,,,241500398,6827856,28426015,1143123,,,,2743531,26079366,128511157,43075936,,370360,1929158,,24454858,,835436,,99979369,7148071,,3345197,6364428,4923941,23279337,28524193,9869548,11714792,,121798167,,,5596120,,207304701,,,19746193,300642,,2777290,,728521,13199634,5414635,9550728,32705728,17773006,96873725,,,6561081,1432154,9062961,,,59344,35649110,5184526,426482301,,,,,,431404375,17060507,7690860,7493197,144430040,,38723472,7257175,176678,573669,47171964,,2744468,1674795,1896236,1729446,108271417,99337820,502736,119022379,21150219,,518278,154742,6050415,,58263016,,1424563,28708449,5658581,1302728,13487814,74324014,,53467486,25587368,956235,519106,75413827,,74620787,36841613,2767560,115877760,,2548249,,,,,,,19084532,3159141,8442349,,,,6346639,,2046985,1930307,,3239449,,18081496,775425,1347694,25591708,,348013,22569725,30177311,,,2224833,3237273,16447182,,209702,,1202709,,2249825,4245353,,11045217,,6953445,2107658,30830878,,241397,2172212,8889082,3819662,,588021,46089,858225,8788499,6829630,,204963370,13388322,5766743,7364947,16523665,1582379,57303083,829108,3513462,30224498,5046914,169137,,23840693,4951196,8449122,28207571,4901590,2315723,7413321,5629168,42413,47873044,12535688,162985978,27961259,,19634135,10444882,13857425,,8974552,8510139,1868534,237945587,,91519,10437397,18302107,69947823,,,,130275437,,,,439644389,,,3227176,11779959,507085,24378672,65724450,,,159867,,,600879,,71017467,,,40405760,,28211337,6401776,,1633226,,238782,74641269,13503340,23899168,,,,15218366,
