Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2016-12-31,20.668453216552734,25.55692481994629,19.570171356201172,53.12436294555664,21.979122161865234,40.3560676574707,18.136505126953125,59.056217193603516,37.11244201660156,192.99147033691406
2017-01-31,21.608306884765625,24.735790252685547,19.620676040649414,54.114784240722656,22.760854721069336,41.042850494384766,18.364280700683594,60.40969467163086,38.67627716064453,196.4449920654297
2017-02-28,21.72890853881836,24.220035552978516,20.6560001373291,56.23225402832031,23.792539596557617,43.001731872558594,19.33140754699707,64.23881530761719,39.378414154052734,204.16366577148438
2017-03-31,21.864038467407227,23.860124588012695,20.045385360717773,55.801753997802734,24.322166442871094,42.819976806640625,19.305253982543945,63.930084228515625,40.218727111816406,204.41879272460938
2017-04-30,22.139368057250977,23.156953811645508,19.876440048217773,56.89960479736328,24.810346603393555,43.29069519042969,19.451988220214844,64.91018676757812,41.1836051940918,206.4479217529297
2017-05-31,22.14354133605957,22.337724685668945,19.63991355895996,57.91168212890625,25.7912654876709,44.43611145019531,20.257160186767578,65.40887451171875,41.63631820678711,209.3614959716797
2017-06-30,22.553247451782227,22.312776565551758,20.919130325317383,58.694217681884766,25.066057205200195,43.43475341796875,19.708423614501953,68.39614868164062,41.11196517944336,210.6961669921875
2017-07-31,22.901126861572266,22.897066116333008,21.275279998779297,58.86656188964844,26.183767318725586,43.73518371582031,20.18634605407715,68.95719909667969,41.90549850463867,215.02685546875
2017-08-31,23.081344604492188,21.642568588256836,20.94457244873047,58.99583053588867,26.94875717163086,43.2529182434082,20.850114822387695,70.16560363769531,41.125736236572266,215.6542205810547
2017-09-30,23.934669494628906,23.846296310424805,22.019657135009766,61.4644889831543,27.169160842895508,42.94367218017578,20.27533531188965,70.80508422851562,41.464561462402344,219.99952697753906
2017-10-31,24.86172103881836,23.647802352905273,22.649757385253906,61.923301696777344,28.939069747924805,42.23562240600586,21.06647300720215,70.2679443359375,42.343746185302734,225.18365478515625
2017-11-30,25.097694396972656,24.062179565429688,23.43313217163086,64.50308227539062,29.34821128845215,44.5904541015625,21.63211441040039,72.31250762939453,44.488773345947266,232.0665740966797
